lat,lon,risk_score,label
37.49369414327294,127.09653926490807,27.14,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,30.44,고령자 사고 위험 도로
37.52526409793948,127.05401620339534,20.0,고령자 사고 위험 도로
37.49493561700677,127.06455336242009,37.05,고령자 사고 위험 도로
37.501182492800666,127.0428229529196,28.16,고령자 사고 위험 도로
37.50646018643464,127.04043125946905,26.75,고령자 사고 위험 도로
37.53238006821388,127.02502455131868,20.0,고령자 사고 위험 도로
37.51379334459054,127.02086211558382,49.63,고령자 사고 위험 도로
37.52555239254465,127.03710141862192,38.85,고령자 사고 위험 도로
37.49213358941844,127.09504765912877,27.14,고령자 사고 위험 도로
37.507928595566455,127.05759755018634,29.66,고령자 사고 위험 도로
37.49967119224109,127.0515316633284,29.78,고령자 사고 위험 도로
37.49659008798699,127.0699723205635,27.05,고령자 사고 위험 도로
37.46486086496911,127.10861301673472,26.24,고령자 사고 위험 도로
37.48384412023291,127.0350249197556,49.63,고령자 사고 위험 도로
37.50847574496,127.03622291122907,59.39,고령자 사고 위험 도로
37.50847574496,127.03622291122907,58.22,고령자 사고 위험 도로
37.51379334459054,127.02086211558382,50.26,고령자 사고 위험 도로
37.48384412023291,127.0350249197556,58.31,고령자 사고 위험 도로
37.51462696687797,127.03540321484653,49.15,고령자 사고 위험 도로
37.50462570759765,127.05082432372942,30.02,고령자 사고 위험 도로
37.52526409793948,127.05401620339534,46.9,고령자 사고 위험 도로
37.52532196698288,127.01447946553844,27.08,고령자 사고 위험 도로
37.51379334459054,127.02086211558382,28.85,고령자 사고 위험 도로
37.48840358182094,127.05023584431444,47.05,고령자 사고 위험 도로
37.48121936437433,127.05433732395696,25.7,고령자 사고 위험 도로
37.48840358182094,127.05023584431444,28.16,고령자 사고 위험 도로
37.48384412023291,127.0350249197556,26.51,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,28.52,고령자 사고 위험 도로
37.50612495877928,127.03059966441648,59.39,고령자 사고 위험 도로
37.507928595566455,127.05759755018634,48.97,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,29.63,고령자 사고 위험 도로
37.53238006821388,127.02502455131868,28.22,고령자 사고 위험 도로
37.49493561700677,127.06455336242009,29.66,고령자 사고 위험 도로
37.51379334459054,127.02086211558382,27.08,고령자 사고 위험 도로
37.52430808732946,127.04720015141416,29.3,고령자 사고 위험 도로
37.49693403291795,127.03863563428462,28.22,고령자 사고 위험 도로
37.49693403291795,127.03863563428462,28.22,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,29.12,고령자 사고 위험 도로
37.49493561700677,127.06455336242009,47.05,고령자 사고 위험 도로
37.52555239254465,127.03710141862192,30.35,고령자 사고 위험 도로
37.52532196698288,127.01447946553844,28.52,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,48.22,고령자 사고 위험 도로
37.49934555290443,127.07936353993868,27.05,고령자 사고 위험 도로
37.51947302137454,127.02774671443952,28.85,고령자 사고 위험 도로
37.49857000671053,127.06001072682682,28.52,고령자 사고 위험 도로
37.508955820686026,127.06393811117664,28.97,고령자 사고 위험 도로
37.501182492800666,127.0428229529196,26.75,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,29.63,고령자 사고 위험 도로
37.50847574496,127.03622291122907,46.75,고령자 사고 위험 도로
37.51228791770585,127.02530810950287,29.15,고령자 사고 위험 도로
37.507928595566455,127.05759755018634,48.52,고령자 사고 위험 도로
37.49967119224109,127.0515316633284,30.02,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,49.78,고령자 사고 위험 도로
37.49414808751463,127.0473895747194,26.75,고령자 사고 위험 도로
37.48639712515925,127.1028559525949,27.29,고령자 사고 위험 도로
37.51462696687797,127.03540321484653,49.15,고령자 사고 위험 도로
37.508955820686026,127.06393811117664,28.97,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,31.1,고령자 사고 위험 도로
37.49369414327294,127.09653926490807,27.14,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,29.39,고령자 사고 위험 도로
37.52555239254465,127.03710141862192,26.75,고령자 사고 위험 도로
37.50847574496,127.03622291122907,49.39,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,28.97,고령자 사고 위험 도로
37.49414808751463,127.0473895747194,47.05,고령자 사고 위험 도로
37.51379334459054,127.02086211558382,48.52,고령자 사고 위험 도로
37.507928595566455,127.05759755018634,49.66,고령자 사고 위험 도로
37.507928595566455,127.05759755018634,28.52,고령자 사고 위험 도로
37.522190853843554,127.0171470841292,20.0,고령자 사고 위험 도로
37.4905978696834,127.0550682083768,27.05,고령자 사고 위험 도로
37.51099446324015,127.03223507321134,29.6,고령자 사고 위험 도로
37.50847574496,127.03622291122907,26.75,고령자 사고 위험 도로
37.501182492800666,127.0428229529196,26.75,고령자 사고 위험 도로
37.53238006821388,127.02502455131868,40.0,고령자 사고 위험 도로
37.501182492800666,127.0428229529196,29.33,고령자 사고 위험 도로
37.52555239254465,127.03710141862192,28.97,고령자 사고 위험 도로
37.514556972519024,127.06010301617616,49.39,고령자 사고 위험 도로
37.52799779088565,127.03992260733185,50.95,고령자 사고 위험 도로
37.50847574496,127.03622291122907,46.75,고령자 사고 위험 도로
37.52555239254465,127.03710141862192,26.75,고령자 사고 위험 도로
37.50847574496,127.03622291122907,28.22,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,28.97,고령자 사고 위험 도로
37.49414808751463,127.0473895747194,49.93,고령자 사고 위험 도로
37.51379334459054,127.02086211558382,28.52,고령자 사고 위험 도로
37.49693403291795,127.03863563428462,28.61,고령자 사고 위험 도로
37.52555239254465,127.03710141862192,49.3,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,49.54,고령자 사고 위험 도로
37.501182492800666,127.0428229529196,49.54,고령자 사고 위험 도로
37.49291099144107,127.04047356004084,49.6,고령자 사고 위험 도로
37.50646018643464,127.04043125946905,26.75,고령자 사고 위험 도로
37.49639002823952,127.05318863176444,48.4,고령자 사고 위험 도로
37.49693403291795,127.03863563428462,59.54,고령자 사고 위험 도로
37.46486086496911,127.10861301673472,48.16,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,28.52,고령자 사고 위험 도로
37.51462696687797,127.03540321484653,26.75,고령자 사고 위험 도로
37.49693403291795,127.03863563428462,38.61,고령자 사고 위험 도로
37.52555239254465,127.03710141862192,58.97,고령자 사고 위험 도로
37.507928595566455,127.05759755018634,48.97,고령자 사고 위험 도로
37.52555239254465,127.03710141862192,58.97,고령자 사고 위험 도로
37.507928595566455,127.05759755018634,28.97,고령자 사고 위험 도로
37.50462570759765,127.05082432372942,28.97,고령자 사고 위험 도로
37.52430808732946,127.04720015141416,48.85,고령자 사고 위험 도로
37.49639002823952,127.05318863176444,48.97,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,29.39,고령자 사고 위험 도로
37.50847574496,127.03622291122907,36.75,고령자 사고 위험 도로
37.52555239254465,127.03710141862192,28.97,고령자 사고 위험 도로
37.50847574496,127.03622291122907,29.6,고령자 사고 위험 도로
37.48639712515925,127.1028559525949,27.29,고령자 사고 위험 도로
37.50462570759765,127.05082432372942,58.97,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,38.52,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,28.52,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,28.52,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,59.12,고령자 사고 위험 도로
37.52555239254465,127.03710141862192,29.36,고령자 사고 위험 도로
37.51009139065299,127.04370234062358,29.39,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,29.33,고령자 사고 위험 도로
37.48639712515925,127.1028559525949,28.16,고령자 사고 위험 도로
37.50462570759765,127.05082432372942,28.97,고령자 사고 위험 도로
37.52555239254465,127.03710141862192,28.85,고령자 사고 위험 도로
37.51947302137454,127.02774671443952,28.61,고령자 사고 위험 도로
37.50462570759765,127.05082432372942,49.27,고령자 사고 위험 도로
37.52555239254465,127.03710141862192,28.85,고령자 사고 위험 도로
37.49113747102224,127.08797620118229,40.11,고령자 사고 위험 도로
37.51396835585206,127.03095106459564,49.15,고령자 사고 위험 도로
37.51009139065299,127.04370234062358,48.97,고령자 사고 위험 도로
37.48840358182094,127.05023584431444,57.05,고령자 사고 위험 도로
37.481924944346986,127.04319579864304,28.22,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,58.97,고령자 사고 위험 도로
37.50847574496,127.03622291122907,28.22,고령자 사고 위험 도로
37.50612495877928,127.03059966441648,39.78,고령자 사고 위험 도로
37.51716715522985,127.04112781969496,28.97,고령자 사고 위험 도로
37.52555239254465,127.03710141862192,30.95,고령자 사고 위험 도로
37.48121936437433,127.05433732395696,28.16,고령자 사고 위험 도로
37.501182492800666,127.0428229529196,28.97,고령자 사고 위험 도로
37.52555239254465,127.03710141862192,37.05,고령자 사고 위험 도로
37.49291099144107,127.04047356004084,48.22,고령자 사고 위험 도로
37.50847574496,127.03622291122907,49.39,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,50.44,고령자 사고 위험 도로
37.49639002823952,127.05318863176444,30.02,고령자 사고 위험 도로
37.51947302137454,127.02774671443952,40.35,고령자 사고 위험 도로
37.46486086496911,127.10861301673472,26.24,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,49.78,고령자 사고 위험 도로
37.52526409793948,127.05401620339534,28.85,고령자 사고 위험 도로
37.52799779088565,127.03992260733185,49.36,고령자 사고 위험 도로
37.501182492800666,127.0428229529196,38.97,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,39.39,고령자 사고 위험 도로
37.49976814965787,127.02843658141624,29.39,고령자 사고 위험 도로
37.51099446324015,127.03223507321134,29.6,고령자 사고 위험 도로
37.52035833938002,127.05669752228488,47.47,고령자 사고 위험 도로
37.522190853843554,127.0171470841292,27.08,고령자 사고 위험 도로
37.51462696687797,127.03540321484653,26.75,고령자 사고 위험 도로
37.492636169806815,127.059023956879,28.31,고령자 사고 위험 도로
37.51716715522985,127.04112781969496,49.51,고령자 사고 위험 도로
37.48840358182094,127.05023584431444,47.05,고령자 사고 위험 도로
37.52555239254465,127.03710141862192,28.85,고령자 사고 위험 도로
37.53238006821388,127.02502455131868,20.0,고령자 사고 위험 도로
37.508955820686026,127.06393811117664,28.22,고령자 사고 위험 도로
37.52555239254465,127.03710141862192,30.35,고령자 사고 위험 도로
37.50570091166153,127.06497447600204,48.16,고령자 사고 위험 도로
37.52555239254465,127.03710141862192,29.36,고령자 사고 위험 도로
37.49659008798699,127.0699723205635,57.05,고령자 사고 위험 도로
37.51834008584511,127.0351691469054,56.75,고령자 사고 위험 도로
37.507928595566455,127.05759755018634,28.52,고령자 사고 위험 도로
37.48840358182094,127.05023584431444,28.31,고령자 사고 위험 도로
37.49934555290443,127.07936353993868,26.51,고령자 사고 위험 도로
37.51009139065299,127.04370234062358,27.71,고령자 사고 위험 도로
37.49291099144107,127.04047356004084,58.4,고령자 사고 위험 도로
37.49493561700677,127.06455336242009,27.05,고령자 사고 위험 도로
37.52555239254465,127.03710141862192,29.36,고령자 사고 위험 도로
37.51379334459054,127.02086211558382,28.52,고령자 사고 위험 도로
37.508955820686026,127.06393811117664,50.44,고령자 사고 위험 도로
37.501182492800666,127.0428229529196,56.75,고령자 사고 위험 도로
37.50462570759765,127.05082432372942,38.97,고령자 사고 위험 도로
37.507928595566455,127.05759755018634,38.79,고령자 사고 위험 도로
37.507928595566455,127.05759755018634,28.52,고령자 사고 위험 도로
37.54978015124564,127.12880336446254,39.45,고령자 사고 위험 도로
37.53557613607568,127.13362718307503,26.81,고령자 사고 위험 도로
37.534074261264536,127.13860632706644,30.32,고령자 사고 위험 도로
37.52662343107694,127.1169883702798,48.94,고령자 사고 위험 도로
37.53874041451994,127.12475875868256,39.39,고령자 사고 위험 도로
37.53874041451994,127.12475875868256,29.96,고령자 사고 위험 도로
37.56438666146311,127.17407070633917,47.11,고령자 사고 위험 도로
37.52133924948823,127.13381578007092,47.14,고령자 사고 위험 도로
37.53874041451994,127.12475875868256,28.22,고령자 사고 위험 도로
37.53817076534546,127.13582407953676,30.44,고령자 사고 위험 도로
37.53557613607568,127.13362718307503,29.99,고령자 사고 위험 도로
37.5506424224845,127.1439331225924,27.14,고령자 사고 위험 도로
37.55472982354821,127.14404081032188,48.28,고령자 사고 위험 도로
37.5380138517014,127.15241472631594,27.77,고령자 사고 위험 도로
37.55472982354821,127.14404081032188,47.08,고령자 사고 위험 도로
37.53121063133826,127.13237872780168,59.99,고령자 사고 위험 도로
37.54539161528844,127.12576371371097,28.22,고령자 사고 위험 도로
37.52662343107694,127.1169883702798,28.28,고령자 사고 위험 도로
37.5380138517014,127.15241472631594,37.44,고령자 사고 위험 도로
37.53557613607568,127.13362718307503,49.99,고령자 사고 위험 도로
37.54934020229391,127.14886574228385,59.69,고령자 사고 위험 도로
37.53557613607568,127.13362718307503,59.45,고령자 사고 위험 도로
37.5506424224845,127.1439331225924,27.14,고령자 사고 위험 도로
37.53874041451994,127.12475875868256,28.22,고령자 사고 위험 도로
37.53121063133826,127.13237872780168,49.45,고령자 사고 위험 도로
37.54978015124564,127.12880336446254,59.45,고령자 사고 위험 도로
37.54539161528844,127.12576371371097,59.81,고령자 사고 위험 도로
37.54690452414507,127.13431785300249,59.36,고령자 사고 위험 도로
37.54624614345275,127.14364846274128,27.08,고령자 사고 위험 도로
37.534074261264536,127.13860632706644,46.63,고령자 사고 위험 도로
37.52133924948823,127.13381578007092,37.14,고령자 사고 위험 도로
37.537126961328894,127.13983748988448,38.28,고령자 사고 위험 도로
37.53557613607568,127.13362718307503,36.81,고령자 사고 위험 도로
37.53121063133826,127.13237872780168,29.99,고령자 사고 위험 도로
37.54051838935109,127.1430707582346,59.39,고령자 사고 위험 도로
37.54708298737388,127.17328281553895,49.12,고령자 사고 위험 도로
37.54708298737388,127.17328281553895,28.61,고령자 사고 위험 도로
37.55489241035502,127.12942243662545,58.28,고령자 사고 위험 도로
37.52400521891641,127.12893296262205,59.45,고령자 사고 위험 도로
37.534074261264536,127.13860632706644,28.28,고령자 사고 위험 도로
37.54978015124564,127.12880336446254,29.06,고령자 사고 위험 도로
37.53874041451994,127.12475875868256,30.68,고령자 사고 위험 도로
37.54624614345275,127.14364846274128,39.45,고령자 사고 위험 도로
37.53874041451994,127.12475875868256,58.22,고령자 사고 위험 도로
37.53557613607568,127.13362718307503,69.99,고령자 사고 위험 도로
37.537126961328894,127.13983748988448,27.14,고령자 사고 위험 도로
37.52914139375832,127.13688076777748,59.33,고령자 사고 위험 도로
37.54978015124564,127.12880336446254,50.62,고령자 사고 위험 도로
37.54624614345275,127.14364846274128,28.28,고령자 사고 위험 도로
37.53874041451994,127.12475875868256,30.68,고령자 사고 위험 도로
37.55489241035502,127.12942243662545,57.56,고령자 사고 위험 도로
37.5380138517014,127.15241472631594,57.5,고령자 사고 위험 도로
37.55472982354821,127.14404081032188,38.28,고령자 사고 위험 도로
37.63845866252764,127.02597397582583,58.34,고령자 사고 위험 도로
37.64637538283438,127.024749030695,28.97,고령자 사고 위험 도로
37.63845866252764,127.02597397582583,28.19,고령자 사고 위험 도로
37.618168545909214,127.0252586065186,29.63,고령자 사고 위험 도로
37.61955304485702,127.0210307160087,49.63,고령자 사고 위험 도로
37.61709804071662,127.02984934050085,39.75,고령자 사고 위험 도로
37.63557043098245,127.0343123255452,39.33,고령자 사고 위험 도로
37.63557043098245,127.0343123255452,29.09,고령자 사고 위험 도로
37.63557043098245,127.0343123255452,58.43,고령자 사고 위험 도로
37.61314749051984,127.03016875428028,48.19,고령자 사고 위험 도로
37.61314749051984,127.03016875428028,40.8,고령자 사고 위험 도로
37.63041663250364,127.02444782617832,29.12,고령자 사고 위험 도로
37.63845866252764,127.02597397582583,28.58,고령자 사고 위험 도로
37.61249231585269,127.0364524560602,28.1,고령자 사고 위험 도로
37.63103985363147,127.01778802159916,60.38,고령자 사고 위험 도로
37.63845866252764,127.02597397582583,58.58,고령자 사고 위험 도로
37.62154121310149,127.0202818646843,58.79,고령자 사고 위험 도로
37.63845866252764,127.02597397582583,58.19,고령자 사고 위험 도로
37.61249231585269,127.0364524560602,27.44,고령자 사고 위험 도로
37.620401677676064,127.02820824453964,28.19,고령자 사고 위험 도로
37.64305550109531,127.0164149242303,48.79,고령자 사고 위험 도로
37.6080024486956,127.0294053829031,48.19,고령자 사고 위험 도로
37.63845866252764,127.02597397582583,48.43,고령자 사고 위험 도로
37.63557043098245,127.0343123255452,48.49,고령자 사고 위험 도로
37.64050921738771,127.02289639568474,28.97,고령자 사고 위험 도로
37.620401677676064,127.02820824453964,48.19,고령자 사고 위험 도로
37.63845866252764,127.02597397582583,47.35,고령자 사고 위험 도로
37.620401677676064,127.02820824453964,59.51,고령자 사고 위험 도로
37.62154121310149,127.0202818646843,28.79,고령자 사고 위험 도로
37.63845866252764,127.02597397582583,48.19,고령자 사고 위험 도로
37.61314749051984,127.03016875428028,28.19,고령자 사고 위험 도로
37.61709804071662,127.02984934050085,28.19,고령자 사고 위험 도로
37.63557043098245,127.0343123255452,38.67,고령자 사고 위험 도로
37.64050921738771,127.02289639568474,28.97,고령자 사고 위험 도로
37.63845866252764,127.02597397582583,28.19,고령자 사고 위험 도로
37.643214345392494,127.0222817337775,29.63,고령자 사고 위험 도로
37.620401677676064,127.02820824453964,28.19,고령자 사고 위험 도로
37.62154121310149,127.0202818646843,48.91,고령자 사고 위험 도로
37.620401677676064,127.02820824453964,28.19,고령자 사고 위험 도로
37.61249231585269,127.0364524560602,49.09,고령자 사고 위험 도로
37.61709804071662,127.02984934050085,58.55,고령자 사고 위험 도로
37.63513595817261,127.03124882531522,58.58,고령자 사고 위험 도로
37.63845866252764,127.02597397582583,29.12,고령자 사고 위험 도로
37.61314749051984,127.03016875428028,60.77,고령자 사고 위험 도로
37.620401677676064,127.02820824453964,28.19,고령자 사고 위험 도로
37.63845866252764,127.02597397582583,59.09,고령자 사고 위험 도로
37.6255833560731,127.02639312775078,28.34,고령자 사고 위험 도로
37.61249231585269,127.0364524560602,29.09,고령자 사고 위험 도로
37.6255833560731,127.02639312775078,57.35,고령자 사고 위험 도로
37.63845866252764,127.02597397582583,28.19,고령자 사고 위험 도로
37.63845866252764,127.02597397582583,58.19,고령자 사고 위험 도로
37.63845866252764,127.02597397582583,28.04,고령자 사고 위험 도로
37.61314749051984,127.03016875428028,29.12,고령자 사고 위험 도로
37.61249231585269,127.0364524560602,28.13,고령자 사고 위험 도로
37.63845866252764,127.02597397582583,48.19,고령자 사고 위험 도로
37.6080024486956,127.0294053829031,48.1,고령자 사고 위험 도로
37.618168545909214,127.0252586065186,39.75,고령자 사고 위험 도로
37.61249231585269,127.0364524560602,29.06,고령자 사고 위험 도로
37.63513595817261,127.03124882531522,58.67,고령자 사고 위험 도로
