구분,위도,경도
3색등,37.475720454637774,127.04646014955037
4색등,37.49437524503868,127.04644519185365
4색등,37.49438377471581,127.04652847596947
4색등,37.49387477872687,127.04705522048688
4색등,37.49417046476838,127.04709914916292
4색등,37.49441872898956,127.04713719224304
4색등,37.49424230178295,127.04635813627088
4색등,37.49419938056938,127.04645044151154
3색등,37.483185754522744,126.97484116110554
4색등,37.63948191758158,127.02736566165036
4색등,37.57318083238245,126.82072210645515
4색등,37.573374498825686,126.82255442645686
3색등,37.57311387355485,126.8226208423049
3색등,37.57116621906434,126.81683950328654
3색등,37.470657534067875,126.90283842588312
3색등,37.56437741914306,126.81114495731761
3색등,37.5643715572511,126.81133880524256
3색등,37.46930866995874,126.886402776427
3색등,37.4694700765629,126.88653366270417
3색등,37.51090930146477,126.91193713038899
3색등,37.51107791384967,126.91202369986686
4색등,37.56037187793563,126.98998028367585
3색등,37.56030668900869,126.99009668733258
4색등,37.56787611756775,127.01588507842568
4색등,37.568089306432974,127.01578204190908
3색등,37.56902325455397,126.81647298022422
3색등,37.569025356058006,126.81661290280393
3색등,37.56257889790325,126.81629779170959
4색등,37.515203669274705,127.0355441320489
4색등,37.51537554459373,127.03567524751948
4색등,37.465937149309354,127.0428688388297
4색등,37.4655414937309,127.04279272495272
3색등,37.52927192123759,126.91706656272909
3색등,37.51356880087016,126.94262687873353
3색등,37.57147741730367,126.9216106700457
3색등,37.51798425608457,126.98535507121287
4색등,37.50964273656824,126.99879614751731
3색등,37.50175302935522,126.97999751250309
3색등,37.50181047290026,126.98002364978501
3색등,37.50041453068301,126.98540676756099
3색등,37.50041582885627,126.98541701249313
4색등,37.50148974722106,126.98688148117444
3색등,37.501978688159475,126.98951515819171
3색등,37.50214402775922,126.99052387900231
3색등,37.502105454185646,126.990533072667
4색등,37.50306851783915,126.9951295424267
3색등,37.56616396045382,126.91113004910821
3색등,37.52811375014637,126.89717003336251
3색등,37.52780102909364,126.89681464655197
3색등,37.527554112980134,126.8974780412531
2행등,37.527306898565115,126.85727319717249
3색등,37.50638584031581,126.89137086599763
3색등,37.57957750513125,127.02484033289227
3색등,37.6039207234745,127.09549063248514
3색등,37.60393735587474,127.09548078746323
3색등,37.570871428256005,126.81654718640023
3색등,37.56923942452258,126.81671962877759
4색등,37.57611098455557,126.8886570061405
3색등,37.59064250491797,126.90616055277292
3색등,37.59052238811056,126.90643864396246
3색등,37.54175769348544,126.94083792979589
3색등,37.54657434260457,127.07615194734196
3색등,37.569987522119426,127.03747327026193
3색등,37.57019714993418,127.03772369550568
3색등,37.58643700890585,127.03464856706285
4색등,37.56406284772595,126.92867917463623
3색등,37.591054058484055,126.91585013875208
3색등,37.498371700356756,126.92800478441818
3색등,37.49859982595937,126.92828598881529
3색등,37.467662896975604,126.94929148253532
3색등,37.49956767880058,126.8899844243385
3색등,37.49312991849333,126.8273585332988
3색등,37.50759612964044,126.8939245329228
3색등,37.496262879436415,126.84405673874406
3색등,37.5417408063258,126.94082733191303
3색등,37.503385191188755,126.85113413839639
4색등,37.61225905157729,126.915392019496
3색등,37.5075092129074,126.89418374043395
3색등,37.52544247352164,126.91950763055196
4색등,37.49273214610305,126.90989144163235
3색등,37.498940111606615,126.94404777695672
3색등,37.49812467941665,126.88530412778215
3색등,37.510110776854496,126.85817610527131
4색등,37.56230206177589,126.99820039300111
3색등,37.63782412688781,127.02572311745358
3색등,37.55436392022645,127.03390757932611
3색등,37.55439403971913,127.0342166471704
4색등,37.52592447525455,126.8642173475666
3색등,37.53101474123354,127.0864061736676
3색등,37.54234112611108,126.86286272197417
4색등,37.66418883230032,127.04669646972113
4색등,37.520588440150995,127.01563180817277
3색등,37.465022118860766,127.10623928070048
3색등,37.6142383871236,127.09622266605597
4색등,37.5850819390943,126.88470781394327
4색등,37.54813474417971,127.0257219648684
3색등,37.548260138344986,127.02338923374627
3색등,37.548344341013305,127.02136770847272
3색등,37.55803792143422,127.03109581814817
3색등,37.52786883006122,127.14408482069132
4색등,37.58853966069099,127.06840017303293
3색등,37.60550473810951,127.0674000360807
3색등,37.60524178136676,127.06728029717097
3색등,37.60390310231675,127.09567803175368
3색등,37.492286880007434,126.94918356419981
3색등,37.4839586302765,126.9103538118613
3색등,37.484121890160225,126.91031519641024
4색등,37.476613595832774,126.8830109880151
3색등,37.49228384216416,126.94918333761424
3색등,37.52266562342675,126.96060618741069
4색등,37.567871443579946,127.01624383362162
4색등,37.53093625126548,126.9548219851713
3색등,37.556534774386684,127.00480822180093
4색등,37.55655613778018,127.00477881588549
3색등,37.60612904851385,127.01490088584922
3색등,37.586197688866505,127.05180464709191
3색등,37.531246303830855,126.90587705267441
3색등,37.48494210376071,127.0165444323838
3색등,37.496622873769596,126.8875160638786
3색등,37.545486183157486,127.08005153299476
4색등,37.561617414289024,127.04948999026274
3색등,37.56662459780031,127.05473343065384
3색등,37.56687153894998,127.05467295100813
4색등,37.57683718483267,127.07660001034945
3색등,37.588098767748676,127.09430705180309
3색등,37.494023496176894,126.89844559734942
3색등,37.60536470561816,127.06701766947955
3색등,37.60499251558209,127.06694947534274
4색등,37.508567023584774,126.84071017236019
3색등,37.556398616786716,127.0882840934369
3색등,37.55619392342614,127.08809317959349
3색등,37.58881172348958,127.08993333451242
3색등,37.5890060936337,127.08995675950945
3색등,37.589202332148865,127.09164512559514
3색등,37.58936511695377,127.09157090850942
3색등,37.61658297553976,127.07938945517682
4색등,37.563438500081475,127.08682855571189
3색등,37.53968681298249,127.03524579051933
3색등,37.539670320531094,127.035645643822
4색등,37.51537211875686,127.03516217795564
4색등,37.51528371745387,127.03512961658585
3색등,37.51524506932045,127.03524494370298
4색등,37.57760183447995,127.03037469467698
4색등,37.591465905692964,127.04240091927606
4색등,37.59123110146573,127.04191916252853
3색등,37.591213162392094,127.04189976543005
3색등,37.62954076617846,127.01325365068426
3색등,37.63765168334063,127.01315057476155
3색등,37.63392901638123,127.01541438048388
4색등,37.61958874563108,127.02130295049491
3색등,37.65917418815053,127.04973879995052
3색등,37.57107410058248,126.84168258882708
3색등,37.576105483314635,126.81346898988531
3색등,37.50832376808348,126.84092410289735
4색등,37.57592182884683,126.81656588256867
3색등,37.52688014020178,126.86000662771605
3색등,37.52774466446386,126.87414084582242
3색등,37.5879837584614,127.0940978021724
4색등,37.56674693476608,127.00432599758776
3색등,37.57492939500105,127.08545059995424
4색등,37.661017689554114,127.06157038784809
3색등,37.47806552604894,126.98830376908883
3색등,37.62850518872784,127.07033370542604
3색등,37.58676670643721,127.08814390911132
3색등,37.529409374884224,126.96666051918476
4색등,37.67072217259611,127.0563961518329
4색등,37.67040798475992,127.05643799587742
4색등,37.670295889040126,127.05616285292712
3색등,37.667139523387505,127.03923341984165
3색등,37.52170539027725,126.9771049154076
3색등,37.52142755264154,126.97702143112303
4색등,37.52135725476978,126.97726816147282
3색등,37.52240745067942,126.9909439686764
3색등,37.52960400123006,127.14299401272666
3색등,37.52727728353849,127.14183998196084
3색등,37.526420733451005,127.14475006808713
3색등,37.54475478605734,127.13044074145326
3색등,37.54492083689569,127.13045874001605
4색등,37.55497520884411,127.1445994465785
4색등,37.55498025773669,127.14455097490726
4색등,37.48857443475253,127.08181725136676
4색등,37.48852915882149,127.08171092409141
4색등,37.488595763416114,127.08161832080657
4색등,37.48872272726466,127.08205643849024
4색등,37.48929093238609,127.08173262494962
3색등,37.5357273256409,126.8978122945404
4색등,37.55463471991427,127.14432749370324
4색등,37.554505108062116,127.14440398805695
3색등,37.6256447973932,127.09364450702539
3색등,37.6156988245458,127.07646499116653
4색등,37.4574848150604,126.89975630081281
3색등,37.626639024499035,127.06574934587397
3색등,37.59363093043613,127.09923253573047
3색등,37.600358248637285,127.10834740429785
3색등,37.60415922390314,127.09034423110843
3색등,37.60502543061617,127.09166510556882
3색등,37.549791056379405,126.85165000843485
3색등,37.57042464511215,126.83782350273485
3색등,37.63098606078279,127.07069315832308
4색등,37.503363620795255,126.99535791742719
3색등,37.50322861884885,126.99541225909329
3색등,37.50128552736574,126.9975386790157
3색등,37.5011743506578,126.99744700241358
3색등,37.52173081760702,126.96636767375122
3색등,37.52062038851788,126.9659406113316
4색등,37.66467836417151,127.05801294579904
4색등,37.49929509430302,126.8846497028826
3색등,37.498075071647136,126.88399391106343
3색등,37.49762230820756,126.88390071605063
3색등,37.49691761004771,126.88346516399766
2행등,37.63279725248013,127.03853901376308
4색등,37.63282293000911,127.03862808237884
3색등,37.56653304155529,127.17955678486014
4색등,37.56645117688242,127.1795652062952
3색등,37.47649061621933,126.88356864542561
4색등,37.56528132755039,127.00995171397746
4색등,37.56474705597362,127.00258668639655
4색등,37.55953842234919,126.97161845164948
3색등,37.56570052057059,127.01955602989102
3색등,37.565572987525364,127.01986647840445
4색등,37.53771640499447,126.98686386168946
3색등,37.59212792319223,126.94357963930635
4색등,37.57542270653232,127.08816326144022
4색등,37.59135900058393,127.04272315099382
3색등,37.57207799785808,126.92912681104994
3색등,37.545498343253534,126.95608648789522
3색등,37.49396672123868,126.88969414459466
3색등,37.59133968581584,127.04265245519639
3색등,37.45953885573834,126.90494098290168
3색등,37.46429333791279,126.91931058921733
3색등,37.4638312427254,126.91914783815501
3색등,37.464269868740665,126.91908067066616
3색등,37.464261363012334,126.9191196265235
3색등,37.463747492226176,126.91914276750131
3색등,37.45823597886443,126.90517923360414
3색등,37.459635251765235,126.90490156111748
4색등,37.450815282397194,126.90605913688395
3색등,37.45427684368612,126.91251467639705
4색등,37.517331576262805,127.04105930033789
4색등,37.51701426380899,127.04116165564712
3색등,37.59213103549419,126.94412418732509
3색등,37.57834522443186,126.91896436425381
3색등,37.578504583053636,126.9188194781614
3색등,37.5342608532877,126.962230001739
3색등,37.53460996210576,126.96220048618139
4색등,37.535375820430666,126.9613766863017
4색등,37.5351609378178,126.9616565333698
3색등,37.495550907078595,126.95407812435091
3색등,37.49568400963681,126.9545222687899
3색등,37.558392839121694,126.80507621709293
4색등,37.55148003257722,126.81680277308728
4색등,37.55145101368916,126.81678562629703
4색등,37.55197594016247,126.81689931250027
4색등,37.5694595272068,127.00244019799807
3색등,37.578598859405126,127.06867709075486
4색등,37.578523433815,127.06824980669073
3색등,37.49720375823384,126.90341784658314
3색등,37.57079568752312,126.99688902543815
3색등,37.49259039374473,126.84074974387521
3색등,37.57873464305869,127.06818049608901
4색등,37.485356429469206,126.87411504159476
4색등,37.61953315656386,127.01022640121897
4색등,37.640230646949206,127.02670073300551
4색등,37.63967366111352,127.02762963742165
4색등,37.62627823396825,127.02604759309197
3색등,37.645193934022814,126.9211548519121
3색등,37.54509178714801,126.96567459159863
3색등,37.538105533636376,127.0013731141415
4색등,37.542139298138835,127.00213792308517
4색등,37.54113899697352,127.12464468476291
3색등,37.62872147986337,127.0392265386998
4색등,37.486151008133845,127.1265074598288
3색등,37.54915933425977,126.9700820694625
3색등,37.54774259614669,127.00679072372597
3색등,37.54336152149339,127.0447720551503
4색등,37.51913513915016,127.05022624709665
4색등,37.49222188068675,127.11659674021378
3색등,37.48855666777733,127.10035707934384
4색등,37.51207920483273,127.09233170871718
3색등,37.52964113476549,127.12401989604759
3색등,37.52952086394465,127.12385683109379
3색등,37.529336327329354,127.12395504946264
3색등,37.483977240622096,127.02959682885323
4색등,37.48388252129624,127.03004799244152
4색등,37.47138557990704,126.89784732031497
3색등,37.639155610279396,127.02283915616607
4색등,37.664585222642124,127.06632988170537
3색등,37.665263191881664,127.06186435607829
3색등,37.64522645155417,126.92142689518165
3색등,37.508496134355084,126.90001728186252
4색등,37.611307562600615,126.91708892969912
3색등,37.53947301207851,126.82707941944733
3색등,37.56141476291827,127.01459902192893
4색등,37.61087460280868,127.05676873329449
4색등,37.64261088363413,127.03186685700857
3색등,37.575973893031126,126.88373637854113
3색등,37.577777757691635,127.06825473956808
4색등,37.596425551177944,127.08530567152819
3색등,37.612296817474046,126.9285744687616
3색등,37.61353415264847,126.92447943323253
3색등,37.57490846340007,127.08523544469719
3색등,37.57508802235532,127.08520654122987
3색등,37.61099979728082,127.06224759438419
3색등,37.60076934569196,127.03390698483307
4색등,37.609082339028504,127.03069423507887
3색등,37.60844143622046,127.0303927472435
3색등,37.610728022894726,127.03366723085006
3색등,37.59156980285762,127.04684498669099
3색등,37.61434502400845,127.0958818833929
3색등,37.54936022099336,127.0258749937256
3색등,37.614979127049786,127.09495285196724
3색등,37.61477193381184,127.0951326292618
3색등,37.60723480285261,127.0287764138262
4색등,37.62362523581706,127.06800420012974
4색등,37.61659724911573,127.03331460842135
3색등,37.63824514492565,127.07731460894757
3색등,37.584862250208424,126.8837095665313
3색등,37.54123350389159,127.1380640057294
3색등,37.59086936552505,126.88254066587598
3색등,37.57721972729511,126.99730547863317
3색등,37.602587224319755,127.01943542722344
4색등,37.54784760533672,126.91820350688153
2행등,37.450408787196004,126.90467565412428
4색등,37.55953992013895,126.96829254985036
3색등,37.55923707300089,127.01894266106267
4색등,37.530659590097336,126.8471353279336
4색등,37.530438909440285,126.8473629665238
3색등,37.612850208355916,127.09627441394139
4색등,37.61017668297142,127.09593526883998
4색등,37.59563381624036,127.10028035450684
3색등,37.63465658004361,127.05986598527082
4색등,37.62499595717812,127.07179235160638
4색등,37.637926803964724,127.06457480022453
3색등,37.61802119998238,127.07254197253127
4색등,37.64768047671689,127.07407098514487
3색등,37.55597289511697,126.83728458882013
3색등,37.64428212717284,127.07632539442265
4색등,37.65293239419986,127.0707807496888
3색등,37.65519441867969,127.07179973066691
4색등,37.634364967220186,127.06617197557291
4색등,37.637426120286314,127.07035883968231
3색등,37.63170417176927,127.06765623041711
3색등,37.555518952922135,127.12937398319998
4색등,37.50949997145989,126.84302774037792
3색등,37.46530301586291,127.10109484730492
4색등,37.487364776726274,127.10122354156526
3색등,37.515202935042716,127.05232738844835
3색등,37.492841726229074,126.92497915410272
4색등,37.49287435556296,126.92479930698265
3색등,37.497025764344826,126.9163042849529
4색등,37.49350146821603,127.12967996954684
3색등,37.50021128001932,126.92023972472322
3색등,37.494523509946575,126.91076324167388
3색등,37.45044214118248,126.90451548670701
3색등,37.56015921134416,126.86269586276453
4색등,37.6289971468974,127.04394833580298
3색등,37.5640843427321,127.02991813865327
3색등,37.56322672411525,127.03238236843595
3색등,37.5174638577653,127.1054881106186
3색등,37.64051915749965,127.01432671148324
3색등,37.46499092211005,127.10987040556637
3색등,37.51102806247754,126.86977060557713
3색등,37.50972409095276,126.87225368996516
4색등,37.52399309836726,126.89643301379148
3색등,37.545252959194414,126.92482679449934
3색등,37.6658850663951,127.04297760269883
3색등,37.66975562093823,127.0437458104114
3색등,37.66975863191601,127.04369770477308
3색등,37.45253879761837,126.90113181401352
3색등,37.496868967090265,126.98796953364453
3색등,37.60705538061652,127.0285797249211
4색등,37.60346214900363,127.04332762986533
3색등,37.607643070316655,127.0473432963495
3색등,37.554774487998145,127.1339572944251
3색등,37.55667367866586,127.13529606277008
4색등,37.54006740623367,126.84148775163288
3색등,37.539999893611835,126.84153417919778
4색등,37.540306488529794,126.84164565600109
4색등,37.61463495609611,127.0961442204247
3색등,37.45414303624059,126.91249409592518
3색등,37.45324781679163,126.9210100089027
3색등,37.4501951881597,126.92091494747149
3색등,37.46377170351261,126.91896063367356
3색등,37.618691863022796,127.0156626334236
3색등,37.61878736869356,127.01560242805964
3색등,37.61875641307129,127.0155547986673
4색등,37.618517365993455,127.01553301551229
4색등,37.61851625262871,127.01532432098283
3색등,37.585828789195375,127.00089773878494
3색등,37.585899330890825,127.00150228052553
4색등,37.58589835064009,127.00143471850055
4색등,37.58597760616082,127.0013789789731
3색등,37.585344381965854,127.00085426981674
4색등,37.56607979518583,126.9666126861698
3색등,37.50692452688606,126.96664820297721
3색등,37.55599276592969,126.82126766694677
4색등,37.55589250825307,126.82115418474993
4색등,37.55671693497327,126.81998684427714
4색등,37.556466547946115,126.8161889028574
3색등,37.556581045876776,126.81663314124891
4색등,37.55638587495958,126.81673865437071
4색등,37.55507283730353,126.81665269838446
4색등,37.56198444521772,126.80682741764403
4색등,37.561515650376904,126.8079811679565
3색등,37.561571285498395,126.80803918375045
4색등,37.56157836645336,126.80743308139517
3색등,37.465257013177236,126.91966885655862
2행등,37.46505730949951,126.91959964452158
3색등,37.5598075074409,126.97296213331877
3색등,37.61817129035885,127.04722503539388
3색등,37.61319652673244,127.03814805344717
3색등,37.61313064362749,127.03823773779264
4색등,37.60828935684966,127.0361341981029
3색등,37.60843267074453,127.03610334614724
4색등,37.621786400909,127.01283835860556
3색등,37.61409987423255,127.00631251865143
3색등,37.56915029708666,126.9187402104214
4색등,37.5724932850413,126.90048948964545
4색등,37.608925016463445,126.9275543213874
4색등,37.53731544151015,126.8370773354795
4색등,37.5388930926728,127.12334414948441
4색등,37.55099714608023,127.12537125463612
3색등,37.51780982077353,126.98562813887779
4색등,37.589910552681886,127.06904482481283
3색등,37.53459549910647,127.01010797281896
3색등,37.585856613462006,127.00153724769945
3색등,37.58576544581363,127.00150547922223
3색등,37.58536099126518,127.00117535091057
4색등,37.58171429763527,126.97089043366965
4색등,37.58133474694953,126.97086157073596
4색등,37.60355363611766,127.02588329160673
4색등,37.60346439057936,127.02612423686011
3색등,37.60318560287912,127.0257942584565
3색등,37.60316001971007,127.02584491241925
3색등,37.603148677074344,127.02600723391662
3색등,37.61812030035495,127.0430188775254
3색등,37.61812676377695,127.0430008196014
3색등,37.623072285336725,127.04788769485609
4색등,37.58187283484787,126.93635283442038
3색등,37.58823737413631,126.93614279350363
4색등,37.588243575878906,126.93615234479093
3색등,37.58075773036651,127.00227374603067
3색등,37.58035055252908,127.00216822514466
3색등,37.593136936969806,127.00152299713758
3색등,37.59253586197579,127.00238505802108
4색등,37.588481374631456,127.00650845910467
3색등,37.46351646200821,127.09015745606075
3색등,37.559631501746715,126.97291696239462
3색등,37.492354701691454,127.15651163357914
4색등,37.61451711816202,126.91796891903226
3색등,37.584576144846025,127.0701793639895
3색등,37.56169498472374,126.86024950288632
3색등,37.619496474241835,127.0290868058602
3색등,37.61460470417728,126.91030949232052
3색등,37.622464387978056,126.9313103165487
3색등,37.547310063225765,126.93458608855833
3색등,37.49484257393117,127.01783408058945
3색등,37.547196456892614,126.93110444148351
3색등,37.50996664732663,127.00773191618157
3색등,37.47007619553853,126.94472949452538
3색등,37.57424544213994,126.95800738500151
3색등,37.508265160351044,127.00326087448954
3색등,37.48371357068737,126.93906577399646
4색등,37.51387822477588,127.08518885206504
4색등,37.514159750097996,127.08478745670541
4색등,37.51384390327101,127.08486607946121
3색등,37.54131382368354,127.01124944229655
3색등,37.6030630411838,127.0668841032602
3색등,37.60298233987023,127.0671108756354
4색등,37.54386667956476,127.03634206327449
3색등,37.60533162217694,127.04609353072978
4색등,37.66429541940492,127.04638825603152
4색등,37.58969018588983,127.0938428657286
3색등,37.55089809155715,126.87183047451843
4색등,37.54797229050365,126.91997699360266
3색등,37.56796389290929,126.91599483253047
3색등,37.57597338073991,126.8837158106722
4색등,37.566458962018594,126.89906860582974
3색등,37.559999288906674,126.92381632228161
3색등,37.57556837427418,126.90717862182063
4색등,37.47834183915756,126.9598375759331
4색등,37.48471438817711,126.91391830646616
3색등,37.608781525181634,126.99967531662554
3색등,37.60855787448311,126.99976539818492
3색등,37.60280777489368,127.01742883969867
3색등,37.48686489044653,127.13321170240863
